1992.3618, 0.99539386,
1992.3822, 0.99534896,
1992.4027, 0.99511679,
1992.4231, 0.99497869,
1992.4435, 0.99473104,
1992.4640, 0.99496958,
1992.4844, 0.99455313,
1992.5048, 0.99428604,
1992.5253, 0.99443286,
1992.5457, 0.99423368,
1992.5661, 0.99392389,
1992.5866, 0.99375702,
1992.6070, 0.99355844,
1992.6479, 0.99323131,
1992.6683, 0.99323681,
1992.6887, 0.99298814,
1992.7092, 0.99294179,
1992.7296, 0.99267493,
1992.7500, 0.99256790,
1992.8113, 0.99194161,
1992.8317, 0.99175682,
1992.8522, 0.99150423,
1992.8726, 0.99140625,
1992.8930, 0.99124462,
1992.9135, 0.99093186,
1992.9339, 0.99101861,
1992.9543, 0.99081924,
1992.9748, 0.99052848,
1992.9952, 0.99037330,
1993.0156, 0.99033292,
1993.0361, 0.99014404,
1993.0565, 0.98976796,
1993.0769, 0.98967796,
1993.0974, 0.98959110,
1993.1178, 0.98936327,
1993.1382, 0.98920486,
1993.1587, 0.98906523,
1993.1791, 0.98896730,
1993.1995, 0.98897004,
1993.2200, 0.98889594,
1993.3017, 0.98806428,
1993.3221, 0.98800574,
1993.3425, 0.98783231,
1993.3630, 0.98780403,
1993.3834, 0.98776792,
1993.4038, 0.98776606,
1993.4243, 0.98758501,
1993.4447, 0.98742469,
1993.4651, 0.98734439,
1993.4856, 0.98730570,
1993.5469, 0.98686245,
1993.5673, 0.98684965,
1993.5877, 0.98692156,
1993.6082, 0.98689754,
1993.6286, 0.98693696,
1993.6490, 0.98694237,
1993.6695, 0.98670189,
1993.7103, 0.98669721,
1993.7308, 0.98671081,
1993.7512, 0.98669106,
1993.7716, 0.98677606,
1993.7920, 0.98693246,
1993.8125, 0.98704459,
1993.8329, 0.98680460,
1993.8533, 0.98684988,
1993.8738, 0.98702876,
1993.8942, 0.98718816,
1993.9146, 0.98716142,
1993.9351, 0.98721299,
1993.9555, 0.98737875,
1994.0372, 0.98758449,
1994.0577, 0.98779719,
1994.0781, 0.98804863,
1994.0985, 0.98818176,
1994.1190, 0.98830487,
1994.1394, 0.98863091,
1994.1598, 0.98865122,
1994.1803, 0.98887046,
1994.2007, 0.98902871,
1994.2824, 0.98941929,
1994.3028, 0.98958690,
1994.3233, 0.98977815,
1994.3437, 0.99011804,
1994.3641, 0.99024317,
1994.3846, 0.99055290,
1994.4050, 0.99041326,
1994.4254, 0.99102130,
1994.4459, 0.99104970,
1994.4663, 0.99123937,
1994.4867, 0.99135743,
1994.5072, 0.99160463,
1994.5276, 0.99192643,
1994.5480, 0.99186400,
1994.5685, 0.99215179,
1994.5889, 0.99250521,
1994.6093, 0.99290970,
1994.6298, 0.99293528,
1994.6502, 0.99336374,
1994.6706, 0.99354530,
1994.6911, 0.99382977,
1994.7115, 0.99396492,
1994.7728, 0.99472058,
1994.7932, 0.99496467,
1994.8136, 0.99521452,
1994.8545, 0.99581725,
1994.8749, 0.99595913,
1994.8954, 0.99620299,
1994.9158, 0.99641037,
1994.9362, 0.99678620,
1994.9567, 0.99696907,
1995.0180, 0.99780801,
1995.0384, 0.99811575,
1995.0588, 0.99831921,
1995.0793, 0.99875253,
1995.0997, 0.99889348,
1995.1201, 0.99915496,
1995.1406, 0.99964806,
1995.1610, 0.99951785,
1995.1814, 0.99989011,
1995.2019, 1.0003415,
1995.2631, 1.0010713,
1995.2836, 1.0013557,
1995.3040, 1.0017304,
1995.3244, 1.0020274,
1995.3449, 1.0021644,
1995.3653, 1.0027911,
1995.3857, 1.0028807,
1995.4062, 1.0030560,
1995.4266, 1.0032522,
1995.4470, 1.0034844,
1995.4675, 1.0039593,
1995.4879, 1.0041194,
1995.5083, 1.0043893,
1995.5288, 1.0045848,
1995.5492, 1.0048579,
1995.5696, 1.0052463,
1995.5901, 1.0053143,
1995.6105, 1.0055304,
1995.6309, 1.0059097,
1995.6514, 1.0062491,
1995.6718, 1.0064252,
1995.7535, 1.0073366,
1995.7739, 1.0074324,
1995.7944, 1.0077390,
1995.8148, 1.0079349,
1995.8352, 1.0082491,
1995.8557, 1.0085397,
1995.8761, 1.0084576,
1995.8965, 1.0086152,
1995.9170, 1.0089208,
1995.9374, 1.0088995,
1995.9987, 1.0094809,
1996.0191, 1.0095758,
1996.0396, 1.0098693,
1996.0600, 1.0099691,
1996.0804, 1.0100960,
1996.1009, 1.0103067,
1996.1213, 1.0105390,
1996.1417, 1.0106705,
1996.1622, 1.0106962,
1996.1826, 1.0108275,
1996.2030, 1.0110400,
1996.2234, 1.0113484,
1996.2439, 1.0113075,
1996.2643, 1.0112188,
1996.2847, 1.0116369,
1996.3052, 1.0116530,
1996.3256, 1.0117030,
1996.3460, 1.0115515,
1996.3665, 1.0119327,
1996.3869, 1.0118876,
1996.4073, 1.0121705,
1996.4278, 1.0120179,
1996.4891, 1.0131214,
1996.5095, 1.0125740,
1996.5299, 1.0127308,
1996.5504, 1.0127687,
1996.5708, 1.0128570,
1996.5912, 1.0126292,
1996.6117, 1.0129100,
1996.6321, 1.0128678,
1996.6525, 1.0126844,
1996.6730, 1.0128646,
1996.7342, 1.0129157,
1996.7547, 1.0125234,
1996.7751, 1.0128018,
1996.7955, 1.0128628,
1996.8160, 1.0128187,
1996.8364, 1.0126183,
1996.8568, 1.0128220,
1996.8773, 1.0128207,
1996.8977, 1.0128154,
1996.9794, 1.0128363,
1996.9999, 1.0126717,
1997.0203, 1.0127240,
1997.0407, 1.0124217,
1997.0612, 1.0124508,
1997.1020, 1.0126778,
1997.1225, 1.0125159,
1997.1429, 1.0123580,
1997.1633, 1.0123832,
1997.2246, 1.0118647,
1997.2450, 1.0120646,
1997.2655, 1.0120890,
1997.2859, 1.0119257,
1997.3063, 1.0120464,
1997.3268, 1.0118538,
1997.3472, 1.0119160,
1997.3676, 1.0117140,
1997.3881, 1.0116561,
1997.4085, 1.0117089,
1997.4289, 1.0117669,
1997.4494, 1.0116121,
1997.4698, 1.0115188,
1997.4902, 1.0113981,
1997.5107, 1.0113678,
1997.5311, 1.0112943,
1997.5515, 1.0112668,
1997.5720, 1.0112766,
1997.5924, 1.0112969,
1997.6128, 1.0110185,
1997.6333, 1.0109739,
1997.7150, 1.0108181,
1997.7354, 1.0108311,
1997.7558, 1.0104908,
1997.7763, 1.0105320,
1997.7967, 1.0103706,
1997.8171, 1.0104188,
1997.8376, 1.0104461,
1997.8580, 1.0101993,
1997.8784, 1.0099033,
1997.8989, 1.0099288,
1997.9602, 1.0095574,
1997.9806, 1.0094697,
1998.0010, 1.0091974,
1998.0215, 1.0090769,
1998.0419, 1.0088373,
1998.0623, 1.0086923,
1998.0828, 1.0084371,
1998.1032, 1.0085498,
1998.1236, 1.0083863,
1998.1440, 1.0082850,
1998.1645, 1.0082833,
1998.1849, 1.0079282,
1998.2053, 1.0078512,
1998.2258, 1.0077632,
1998.2462, 1.0075361,
1998.2666, 1.0074597,
1998.2871, 1.0072956,
1998.3075, 1.0072297,
1998.3688, 1.0064968,
1998.3892, 1.0062084,
1998.4505, 1.0058218,
1998.4710, 1.0055935,
1998.4914, 1.0053544,
1998.5118, 1.0053840,
1998.5323, 1.0051304,
1998.5527, 1.0052219,
1998.5731, 1.0051728,
1998.5935, 1.0050107,
1998.6140, 1.0050328,
1998.6344, 1.0048118,
1998.6957, 1.0039474,
1998.7161, 1.0032750,
1998.7366, 1.0034140,
1998.7570, 1.0030354,
1998.7774, 1.0029533,
1998.8183, 1.0023906,
1998.8387, 1.0023551,
1998.8592, 1.0020183,
1998.8796, 1.0019851,
1998.9000, 1.0016806,
1998.9205, 1.0015951,
1998.9409, 1.0014405,
1998.9613, 1.0011965,
1998.9818, 1.0010601,
1999.0022, 1.0007988,
1999.0226, 1.0008727,
1999.0431, 1.0006821,
1999.0635, 1.0004880,
1999.0839, 1.0005107,
1999.1043, 1.0001407,
1999.1248, 1.0001336,
1999.1861, 0.99949071,
1999.2065, 0.99936690,
1999.2474, 0.99900451,
1999.2678, 0.99903615,
